X0,k_HO2_wall,k_OH_wall,S_HO2,S_OH,cost,success,ier,mesg
4757433973227.086,4.5749339340100255,9.351493808041667,2.334672288988225e-10,3.4168140382467787e-11,1652141.76877,True,2,The relative error between two consecutive iterates is at most 0.000000
4464851641754.744,4.874554155873853,10.170061596837568,2.4191884518229427e-10,3.743115100737245e-11,1258731.36,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4859004224418.659,4.315502974630203,10.191004090848104,2.2847841035863457e-10,2.989759527554829e-11,1643286.3433,True,2,The relative error between two consecutive iterates is at most 0.000000
4512276601181.761,4.1466106656305035,8.768941982949169,2.374619644967461e-10,2.9493085934124665e-11,1563422.22589,True,2,The relative error between two consecutive iterates is at most 0.000000
4196480923527.2515,4.447313749145143,10.325531159081532,2.494381376580147e-10,3.8032307385351844e-11,1401325.19738,True,2,The relative error between two consecutive iterates is at most 0.000000
4448610487027.754,4.547796355893283,9.792242118636393,2.415577791788339e-10,3.16388158019867e-11,1750186.90437,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4603005849502.244,4.999133602602626,10.07579318521629,2.389859391533862e-10,2.3337128118385078e-11,1496483.83866,True,2,The relative error between two consecutive iterates is at most 0.000000
4246457548327.054,4.200110818861891,9.449059161492801,2.458556630558828e-10,3.659632198730434e-11,1580886.58878,True,2,The relative error between two consecutive iterates is at most 0.000000
4725191921446.68,4.663939685582068,9.483451619544729,2.338458391882398e-10,3.0513706127472455e-11,1685889.11768,True,2,The relative error between two consecutive iterates is at most 0.000000
4514321342868.589,4.272024915752085,11.996967899118411,2.3833287626738745e-10,3.354985598570978e-11,1703415.7534,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4937385666202.225,4.104629412040952,8.788706419263018,2.2605892072446635e-10,2.8686927350823945e-11,1479292.05496,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4664633364524.434,4.173609891093557,10.633741365787072,2.340847342662808e-10,3.371748178980498e-11,1652025.43111,True,2,The relative error between two consecutive iterates is at most 0.000000
4835673441728.269,4.503169586862327,10.018266693053446,2.3008768416095204e-10,3.278573293331729e-11,1458164.59176,True,2,The relative error between two consecutive iterates is at most 0.000000
4722410130454.354,4.272722589897876,10.402302358749427,2.3178941503168157e-10,3.3376674058641875e-11,1466652.54543,True,2,The relative error between two consecutive iterates is at most 0.000000
4482051861351.565,4.435253811087143,10.747588560895807,2.3911834416105085e-10,3.4089451302271404e-11,1594920.79203,True,2,The relative error between two consecutive iterates is at most 0.000000
4676723824628.405,4.433465237010273,10.726605249502578,2.344658426531463e-10,3.494249795446318e-11,1638410.38014,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4500722182194.131,4.887550434088974,10.398883132766018,2.4246675819615104e-10,3.4530623972297005e-11,1471106.16902,True,2,The relative error between two consecutive iterates is at most 0.000000
4493159946958.924,4.462461885234223,11.857735759949326,2.402203739711044e-10,3.305824326037354e-11,1596481.55448,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4484988594776.921,4.357201155825473,9.681201913378052,2.3945139025986703e-10,3.2796744625245857e-11,1326426.14633,True,2,The relative error between two consecutive iterates is at most 0.000000
4362349903625.9775,4.3620453763707,10.378356214083936,2.430371050492565e-10,3.470150721796077e-11,1395314.98375,True,2,The relative error between two consecutive iterates is at most 0.000000
4865836591838.719,4.600538212177443,9.139718098409627,2.307640069024398e-10,2.8291747431989498e-11,1513786.58626,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000
4697803413859.796,4.1689249936581865,10.459336649132975,2.3227852641593726e-10,3.5145643557309236e-11,1269738.33781,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4893718602227.353,4.38915848462983,10.257718788568202,2.2922057959144545e-10,3.030451123437585e-11,1421970.13156,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4547672076198.824,4.1152956715505224,12.259812016089967,2.362146811101441e-10,3.3490051796501494e-11,1605950.06998,True,2,The relative error between two consecutive iterates is at most 0.000000
5156670666229.708,4.104565698490029,9.920376380046143,2.2058089216907052e-10,3.000257918816205e-11,1405175.6979,True,2,The relative error between two consecutive iterates is at most 0.000000
4435023483828.083,4.398837235439789,10.414367508670027,2.4207855014399985e-10,2.8209400199868538e-11,1339790.99227,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4848755377131.476,4.290641417322702,11.363022366681752,2.290084463680362e-10,3.191966953831262e-11,1361009.10218,True,2,The relative error between two consecutive iterates is at most 0.000000
4957711297335.814,4.215202933369695,10.668663363571028,2.262493270142516e-10,2.8600208762265272e-11,1760959.66446,True,2,The relative error between two consecutive iterates is at most 0.000000
4545083172314.95,4.498590447928662,11.267975538671328,2.3916311346338726e-10,3.541426156382277e-11,1297293.11141,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4881882416671.717,4.002210255580771,10.410148766131053,2.2671255073532443e-10,3.169289122757083e-11,1569649.85875,True,2,The relative error between two consecutive iterates is at most 0.000000
4158926344789.9033,4.4846496046016915,11.098527765382213,2.4969773813376007e-10,2.8140185810284366e-11,1641347.29576,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4411405976026.669,4.556549277630796,10.465394063154813,2.4307444789235775e-10,3.207479913255102e-11,1848474.10333,True,2,The relative error between two consecutive iterates is at most 0.000000
4614452864027.224,4.404074227108008,10.43334425951051,2.3606379333083473e-10,3.353023084114082e-11,1672535.05277,True,2,The relative error between two consecutive iterates is at most 0.000000
4223781359244.2065,4.834320341893085,10.553167902839402,2.5136577737666855e-10,3.520534593495905e-11,1635901.64528,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4586529236307.415,4.240623258030533,9.788320816615139,2.357447674108323e-10,3.4243611941006125e-11,1564569.33646,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4518027170109.327,4.3720321274217095,10.545667908779189,2.3929164797995067e-10,3.560950675959393e-11,1391829.19214,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4401398598234.96,4.449830853006894,11.739711752436332,2.432452928861968e-10,3.563329094927015e-11,1514823.38243,True,2,The relative error between two consecutive iterates is at most 0.000000
4814389737066.393,4.531284816776635,9.61509810199384,2.3186036113165188e-10,3.083608355641015e-11,1463857.01824,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4611634272919.691,4.396448098970743,12.22606087877879,2.357661322029143e-10,3.234104756762432e-11,1570382.18293,True,2,The relative error between two consecutive iterates is at most 0.000000
4511507914233.889,4.142835723650085,10.747936717393099,2.3834833178857864e-10,3.533502412125023e-11,1473456.40793,True,2,The relative error between two consecutive iterates is at most 0.000000
4485334698440.406,4.8757630789176565,10.685703190362483,2.421363303411473e-10,3.6861613524426534e-11,1398068.73792,True,2,The relative error between two consecutive iterates is at most 0.000000
4673098088432.623,4.350718913711588,11.272924993272436,2.349551507025642e-10,3.265289411739e-11,1492826.70517,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4307742311940.2744,4.533337957780336,10.724452384871194,2.455257178525755e-10,3.454247004698754e-11,1751011.81535,True,2,The relative error between two consecutive iterates is at most 0.000000
4736390287395.431,4.482243895109671,9.37795427526506,2.3237335281579185e-10,3.014075060047392e-11,1492809.03496,True,2,The relative error between two consecutive iterates is at most 0.000000
4741404978095.932,4.454304796474214,10.302698201903816,2.3292399715460684e-10,2.9552678716554207e-11,1529856.1735,True,2,The relative error between two consecutive iterates is at most 0.000000
4720770409924.382,4.145351022537963,11.43840702807268,2.3261120235477411e-10,3.574867147884152e-11,1728234.91314,True,2,The relative error between two consecutive iterates is at most 0.000000
4387178756202.905,4.444810935341832,9.498583190261055,2.426860153110955e-10,3.4657620919554226e-11,1600060.08562,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4596304381457.802,4.208785814546501,11.341339999672702,2.358993893672633e-10,3.5024548835710106e-11,1668204.15005,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4817979531671.307,4.0620800796866865,9.227209245525755,2.2954359945951468e-10,3.103398288941628e-11,1558635.32192,True,2,The relative error between two consecutive iterates is at most 0.000000
4534631680355.516,4.430069140668899,9.085944969250546,2.386062925055903e-10,2.599637593240766e-11,1434067.69287,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4726084748912.071,4.658951258722829,9.877576191186275,2.329539205830144e-10,3.278614529321534e-11,1722996.78858,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4703115059237.174,4.796038676726749,10.415444516548908,2.359784058008881e-10,3.298886839907034e-11,1656669.49491,True,2,The relative error between two consecutive iterates is at most 0.000000
5084915862046.738,3.891659626520242,9.356920949157907,2.2028284023527912e-10,3.002333766223168e-11,1429854.0157,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4804884785608.789,4.020025258615299,10.996799732623945,2.3032854091500502e-10,3.151226197857403e-11,1754658.28761,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4599086930519.545,4.942590588681008,9.171768960324979,2.3948794579811355e-10,2.9262113406193795e-11,1506615.12054,True,2,The relative error between two consecutive iterates is at most 0.000000
4462603201701.556,4.270678213863714,10.58409429304746,2.394911332281178e-10,3.69876088601259e-11,1552951.26427,True,2,The relative error between two consecutive iterates is at most 0.000000
4361014356294.1763,4.377230489281858,10.792905344807425,2.431597672040043e-10,3.534868630981738e-11,1498301.69832,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4321332271166.408,4.6188635466976855,9.78054335459259,2.4623735365264187e-10,3.686235466282894e-11,1503917.39735,True,2,The relative error between two consecutive iterates is at most 0.000000
4497312290440.938,4.681658505675679,10.410801233516185,2.409952792258348e-10,3.347545286562274e-11,1502997.14761,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4723782168659.043,3.9767551203914153,10.921306221589257,2.3100902620076868e-10,3.1906985111666824e-11,1551158.86909,True,2,The relative error between two consecutive iterates is at most 0.000000
4284518948253.7017,4.732004207828007,10.873418638273266,2.483389053214009e-10,3.642230950201366e-11,1577462.46389,True,2,The relative error between two consecutive iterates is at most 0.000000
4487657867349.237,4.661942542648749,9.001923368709331,2.401302188959987e-10,3.148543081469213e-11,1626415.61132,True,2,The relative error between two consecutive iterates is at most 0.000000
4394965232449.5195,4.001273770971708,10.349531087892037,2.4073188469080276e-10,3.0790667751686405e-11,1401538.60616,True,2,The relative error between two consecutive iterates is at most 0.000000
4882264022875.171,4.287784835800219,9.258365744487108,2.284738165073205e-10,3.366344884450286e-11,1491980.88152,True,2,The relative error between two consecutive iterates is at most 0.000000
4755787434745.935,3.9922554206290317,9.167746953513667,2.3004189902271418e-10,3.139092704440395e-11,1539948.44565,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4502549191749.387,4.3710825758735155,11.034929699255192,2.3960762203673736e-10,3.2255984661902425e-11,1293999.30063,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4389896046910.98,4.654481092455972,10.809378389747012,2.447082143543557e-10,3.61717423899576e-11,1466000.01202,True,2,The relative error between two consecutive iterates is at most 0.000000
4948573326512.773,4.28819488242547,11.521952845266782,2.262890731392574e-10,3.219337107334244e-11,1594372.95345,True,2,The relative error between two consecutive iterates is at most 0.000000
4388648215580.2686,4.119100344440785,11.722574488004364,2.407509630338868e-10,3.219624328199409e-11,1500387.2383,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4726693633475.9,4.303360360353561,10.110648145495029,2.3224471160841967e-10,2.875656204704611e-11,1463619.92391,True,2,The relative error between two consecutive iterates is at most 0.000000
4749753794101.965,4.117932966609528,9.717160369441286,2.3096972417414026e-10,3.2199689565717006e-11,1337783.15643,True,2,The relative error between two consecutive iterates is at most 0.000000
4721875455825.168,4.607781181816388,10.068460256183457,2.3456921604364216e-10,3.375977949153192e-11,1566564.01431,True,2,The relative error between two consecutive iterates is at most 0.000000
4831885269490.831,4.401762085631017,10.545719517978466,2.3016083727713698e-10,3.079378393159869e-11,1428923.6234,True,2,The relative error between two consecutive iterates is at most 0.000000
4600457802484.987,4.585531145682543,9.438715384000194,2.373439986363714e-10,3.286043044558887e-11,1594068.08125,True,2,The relative error between two consecutive iterates is at most 0.000000
4703487083180.819,4.238281675678847,9.849895126803151,2.3260744348046544e-10,3.0826811838990276e-11,1625864.57271,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4620257897904.664,4.643441426355069,10.567319066581762,2.381910325774578e-10,3.428295198662393e-11,1639840.86328,True,2,The relative error between two consecutive iterates is at most 0.000000
4981084085815.991,4.133722523683498,9.486831662076261,2.2509373982653046e-10,3.034572322777903e-11,1399495.7365,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4569027686515.033,4.532427584921464,10.698327326240113,2.3783963021748614e-10,3.251447781176057e-11,1556570.98227,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4813616158671.43,3.815690944801206,9.608923898166491,2.2740606513796743e-10,3.0093592577177546e-11,1382200.20758,True,2,The relative error between two consecutive iterates is at most 0.000000
4694953350094.651,4.468267834854221,9.051983389526987,2.343351727899842e-10,3.1139932061492014e-11,1532757.83417,True,2,The relative error between two consecutive iterates is at most 0.000000
4255061741467.575,4.6334169754987595,11.229307750299522,2.4828566201442734e-10,3.805823032882407e-11,1597705.59601,True,2,The relative error between two consecutive iterates is at most 0.000000
4718107955941.07,4.024628582212229,11.29313342931146,2.3172890147909424e-10,3.207321397303893e-11,1546058.94748,True,2,The relative error between two consecutive iterates is at most 0.000000
4443052600082.634,4.341893200120206,10.419918634288441,2.4052360352155046e-10,3.196886293249166e-11,1470521.99094,True,2,The relative error between two consecutive iterates is at most 0.000000
4386062398325.323,4.181218991509314,9.751652227715724,2.41280853129467e-10,3.762956281957524e-11,1758513.22452,True,2,The relative error between two consecutive iterates is at most 0.000000
4446262434126.805,4.771428025664528,9.724884973882029,2.435888959211556e-10,3.1760043746810104e-11,1454281.58472,True,2,The relative error between two consecutive iterates is at most 0.000000
4473382697276.615,4.5986041159823925,10.983893788500668,2.424920710152832e-10,3.575882692118119e-11,1476991.01721,True,2,The relative error between two consecutive iterates is at most 0.000000
4371902572792.8013,4.503598420218559,10.679758083458536,2.439419403449132e-10,3.866892686789573e-11,1519901.09525,True,2,The relative error between two consecutive iterates is at most 0.000000
4283814538774.78,4.545640075731202,9.597117313457016,2.4527182278708536e-10,3.6741760067658135e-11,1640905.01621,True,2,The relative error between two consecutive iterates is at most 0.000000
4281586709247.307,4.555565503595007,10.598327294573558,2.4802239203473236e-10,3.4864896829914514e-11,1652018.76961,True,2,The relative error between two consecutive iterates is at most 0.000000
4824562350474.072,4.154614029590102,10.16802914972245,2.284988690179844e-10,3.0852320948678785e-11,1734791.72726,True,2,The relative error between two consecutive iterates is at most 0.000000
4524963732166.619,4.529709977501432,11.076223515443544,2.408416881224682e-10,3.307945914778905e-11,1435623.6859,True,2,The relative error between two consecutive iterates is at most 0.000000
4564519466356.481,4.500702928839525,10.701250711845047,2.3753728570736086e-10,3.393526114759411e-11,1391442.48611,True,2,The relative error between two consecutive iterates is at most 0.000000
4357069753936.5176,4.721429852466636,11.266232214486118,2.467803455184824e-10,3.584568582691222e-11,1644262.66011,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000
4686195776507.126,4.441631620863313,10.87860066586752,2.339583201418699e-10,3.410305262915915e-11,1535276.07236,True,2,The relative error between two consecutive iterates is at most 0.000000
4567435364391.381,4.715008378953266,9.164179029674568,2.3968206213756635e-10,3.1284688229416746e-11,1431388.94934,True,2,The relative error between two consecutive iterates is at most 0.000000
4569648051433.901,4.372367274497714,11.683911789087043,2.3689547873949245e-10,3.2280611187082225e-11,1614182.85299,True,2,The relative error between two consecutive iterates is at most 0.000000
4645819385196.964,4.588037504916732,8.524183423254126,2.3503147701742415e-10,3.1821774775732185e-11,1506161.09728,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4688804677861.288,4.543868082026077,10.485586837842998,2.35370839059694e-10,2.981891471807642e-11,1314347.87598,True,2,The relative error between two consecutive iterates is at most 0.000000
4628057518273.055,4.22165874330532,11.33334636168946,2.3511316511757133e-10,3.4679757562491837e-11,1619566.68092,True,2,The relative error between two consecutive iterates is at most 0.000000
4739347181413.3955,4.40793419281062,9.655242779784038,2.3243184849196797e-10,3.055584929472441e-11,1501408.68388,True,2,The relative error between two consecutive iterates is at most 0.000000
5053065129478.337,4.191241572316458,10.355444977585393,2.2339911032400586e-10,2.7385840755095355e-11,1502952.62986,True,2,The relative error between two consecutive iterates is at most 0.000000
4320833685805.113,4.4590336020286125,10.833830760267876,2.4596094595759817e-10,3.603142059531015e-11,1546427.98051,True,2,The relative error between two consecutive iterates is at most 0.000000
4962302111458.709,4.213556707894602,9.831148494500468,2.265423239569788e-10,2.9875342899658447e-11,1275724.78592,True,2,The relative error between two consecutive iterates is at most 0.000000
5047574873842.838,3.9422416883090734,11.472893982621281,2.22055856571458e-10,3.052786367624564e-11,1385069.36809,True,2,The relative error between two consecutive iterates is at most 0.000000
4667396756061.727,4.242804313556611,10.102108578873981,2.339941538089305e-10,3.195908436785638e-11,1487334.28682,True,2,The relative error between two consecutive iterates is at most 0.000000
4884642181107.193,3.845204720533083,11.482592391564113,2.2608381371765012e-10,3.1297150632791353e-11,1557134.75251,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4605416246076.478,4.48582433388055,11.32663885840048,2.3631486444504364e-10,3.318918128989594e-11,1460191.23687,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4575503278582.251,4.708619525826771,10.314890645700507,2.3894192486096955e-10,3.112115354958647e-11,1690939.64636,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4380808227679.9863,4.341230278377001,11.405981983778908,2.435346347590892e-10,3.457569665278941e-11,1585691.48814,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4519448817700.01,4.273693180886341,9.99902365754105,2.3880630523392115e-10,2.974499588062468e-11,1453691.54465,True,2,The relative error between two consecutive iterates is at most 0.000000
4450561891780.05,4.477132143002889,9.812564574541648,2.402781789730073e-10,2.7635107808825756e-11,1481718.95222,True,2,The relative error between two consecutive iterates is at most 0.000000
4201886424935.218,4.67634460139974,12.783144309275103,2.488970523103815e-10,3.545871002273305e-11,1585357.02884,True,2,The relative error between two consecutive iterates is at most 0.000000
4708620653507.065,4.097256136505842,9.318597161655045,2.307042141533204e-10,3.208303167841436e-11,1480036.88359,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4511468946030.486,4.587833411454742,8.683749757322742,2.398922844685939e-10,3.34109527398582e-11,1461016.50607,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
5235080403947.1455,4.279538583557467,9.10947337521741,2.1933663931377907e-10,2.669891362898625e-11,1529510.12379,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4949842462242.867,4.094931211861471,10.367315107982302,2.2576791585301662e-10,3.29878511069896e-11,1708909.77393,True,2,The relative error between two consecutive iterates is at most 0.000000
4521071552591.955,4.298172745982255,10.025169620871239,2.3794534205895316e-10,3.327352276068563e-11,1448503.29991,True,2,The relative error between two consecutive iterates is at most 0.000000
4596534140683.106,4.4999256254791264,8.988852543926784,2.3785144569909716e-10,3.069898618873182e-11,1551561.46618,True,2,The relative error between two consecutive iterates is at most 0.000000
4353340432940.6616,4.576005886524434,10.402622013951271,2.447906940610205e-10,3.290024140967238e-11,1448221.03393,True,2,The relative error between two consecutive iterates is at most 0.000000
4468807221608.53,4.665432303111676,9.282988415209772,2.427295935095341e-10,3.6411685790540586e-11,1362737.16728,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4363820629965.182,4.433935390155028,10.850919615566278,2.427683750711771e-10,3.6312161468061134e-11,1579040.05486,True,2,The relative error between two consecutive iterates is at most 0.000000
4169557583880.9756,4.374513303949406,11.499370308739321,2.509940337300139e-10,3.5892363679335015e-11,1377836.31575,True,2,The relative error between two consecutive iterates is at most 0.000000
4799807588755.562,4.188680016538516,9.126190096838332,2.291824254556183e-10,2.884029853842416e-11,1677627.63967,True,2,The relative error between two consecutive iterates is at most 0.000000
4363141321044.253,5.095526675958502,11.128361177528618,2.472854501230253e-10,3.118716652540025e-11,1555916.95753,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000
4869223456058.954,4.670621677635813,9.123889487079087,2.3136402337264656e-10,3.3797001128372805e-11,1875445.88682,True,2,The relative error between two consecutive iterates is at most 0.000000
